X,Y,MonUID,RecordType,Name,MonType,GatewayURL,ESRI_OID
-1.0788995595,53.962906972799999,MYO1134,BLD,3 Monk Bar Court,"PUBLIC HOUSE; PUBLIC HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1134,114
-1.0791410209,53.963016680800003,MYO1135,BLD,,"TERRACE; TERRACE; TERRACED HOUSE; TERRACED HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1135,115
-1.0786260411,53.962868922200002,MYO1138,BLD,1 and 3 Monkgate,"SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1138,116
-1.0782630629,53.962740304199997,MYO1139,BLD,2 Monkgate,SHOP,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1139,117
-1.0780342675,53.962747538199999,MYO1140,BLD,THE BAY HORSE PUBLIC HOUSE,"PUBLIC HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1140,118
-1.0778727789,53.962467670099997,MYO1141,BLD,ICE HOUSE APPROXIMATELY 25 METRES TO REAR OF NUMBER 4 THE BAY HORSE PUBLIC HOUSE,ICEHOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1141,119
-1.0960254279,53.951927765400001,MYO1144,BLD,"WALLS, RAILINGS AND GATE PIERS ENCLOSING COURTYARD TO WEST OF MILL MOUNT HOUSE","WALL; WALL; RAILINGS; GATE PIER",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1144,120
-1.0815113063,53.963358390099998,MYO1145,BLD,,"HOUSE; HOUSE; HOUSE; HOUSE; HOUSE; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1145,121
-1.0826019183,53.961587080500003,MYO1146,BLD,38 High Petergate,"TIMBER FRAMED BUILDING; TIMBER FRAMED BUILDING; BUILDING; SHOP; APARTMENT; COLUMN; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1146,122
-1.0822231076,53.961485319499999,MYO1147,BLD,40 Low Petergate,"HOUSE; SHOP; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1147,123
-1.0823103941,53.961674734500001,MYO1148,BLD,,"HOUSE; HOUSE; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1148,124
-1.0821144537,53.961574369499999,MYO1149,BLD,,"HOUSE; SHOP; OFFICE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1149,125
-1.0808128417,53.963236204399998,MYO1150,BLD,GRAYS COURT AND GARDEN GATES AND PIERS ATTACHED TO SOUTH EAST CORNER,"HOUSE; HOUSE; TREASURERS HOUSE; TREASURERS HOUSE; GATE PIER; TREASURERS HOUSE; TREASURERS HOUSE; GATE; RAILINGS",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1150,126
-1.0814734862,53.962998575,MYO1151,BLD,"WALL, GATES AND GATE PIERS APPROXIMATELY 90 METRES SOUTH WEST OF NUMBER 1","GATE PIER; GARDEN WALL; GATE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1151,127
-1.080817388,53.963029513800002,MYO1152,BLD,"TREASURERS HOUSE AND ATTACHED GARDEN WALLS, GATE AND GATE PIERS","HOUSE; HOUSE; HOUSE; RAINWATER HEAD; GARDEN WALL; GATE; GATE PIER; LETTER BOX; RAINWATER HEAD; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1152,128
-1.0807217847,53.962525451099999,MYO1153,BLD,"NUMBER 4 AND ATTACHED GARDEN WALL, GATE AND RAILINGS AT FRONT AND BACK","HOUSE; GARDEN WALL; RAILINGS; GATE; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1153,129
-1.0806026286,53.962398704899996,MYO1154,BLD,NUMBER 5 AND ATTACHED FRONT GARDEN RAILINGS,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; HOUSE; RAILINGS; GATE PIER; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1154,130
-1.0806263706,53.962012400799999,MYO1155,BLD,6 Minster Yard,"HOUSE; RAINWATER HEAD; HOUSE; HOUSE; SCHOOL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1155,131
-1.080737994,53.961788551300003,MYO1156,BLD,7 Minster Yard,"TIMBER FRAMED BUILDING; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1156,132
-1.0817958142,53.961509020800001,MYO1157,BLD,MINSTER SONG SCHOOL (PART),"HOUSE; SCHOOL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1157,133
-1.0818086841,53.961616976800002,MYO1158,BLD,COLUMN APPROXIMATELY 4 METRES NORTH EAST OF NUMBER 9,"COLUMN; COLUMN; COLUMN",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1158,134
-1.0820527134,53.961609852,MYO1159,BLD,MINSTER SONG SCHOOL (PART),"HOUSE; RAINWATER HEAD; SCHOOL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1159,135
-1.082448344,53.961639839100002,MYO1160,BLD,,"BUILDING; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1160,136
-1.0902550704,53.956602953800001,MYO1161,BLD,118 120  Micklegate,"TOWN HOUSE; TOWN HOUSE; TOWN HOUSE; SHOP; TOWN HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1161,137
-1.0903629118,53.956549844500003,MYO1162,BLD,122 124 126 Micklegate,"SHOP; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1162,138
-1.0904713626,53.956362247599998,MYO1163,BLD,128 130 132 Micklegate,"HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1163,139
-1.0905914776,53.955850505400001,MYO1164,BLD,"THE BAR HOTEL (now, 2013, Gibsons) - 129 Micklegate","HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1164,140
-1.0904155392,53.956407484499998,MYO1165,BLD,136  Micklegate,"TOWN HOUSE; TOWN HOUSE; SHOP; OUTBUILDING",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1165,141
-1.090566474,53.956299716700002,MYO1166,BLD,138 142  Micklegate,"TIMBER FRAMED HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1166,142
-1.0906889558,53.956273682899997,MYO1167,BLD,144 146 148 Micklegate,"HOUSE; HOUSE; APARTMENT; APARTMENT; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1167,143
-1.0908139786,53.956130818,MYO1168,BLD,150 Micklegate,"SHOP; OFFICE; SHOP; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1168,144
-1.0890077631,53.956494636199999,MYO1169,BLD,CHURCH OF HOLY TRINITY AND WALL ATTACHED TO SOUTH EAST,"CHURCH; WALL; CHURCH; CHURCH; CHURCH; PARISH CHURCH; COMMEMORATIVE MONUMENT; PARISH CHURCH; PARISH CHURCH; PARISH CHURCH; PRIORY",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1169,145
-1.0892302475,53.956774957100002,MYO1170,MON,STOCKS APPROXIMATELY 22 METRES NORTH OF PORCH OF HOLY TRINITY CHURCH,"STOCKS; STOCKS; SHELTER",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1170,146
-1.0887834664,53.956996267299999,MYO1171,BLD,WALLS BOUNDING CHURCHYARD OF HOLY TRINITY CHURCH,"WALL; GATE; GATE PIER; CHURCHYARD",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1171,147
-1.0870285952,53.957099794,MYO1172,BLD,CHURCH OF ST MARTIN CUM GREGORY,"PARISH CHURCH; PARISH CHURCH; PARISH CHURCH; CHAPEL; PARISH CHURCH; PARISH CHURCH; PARISH CHURCH; PARISH CHURCH; COMMEMORATIVE MONUMENT; PARISH CHURCH; PARISH CHURCH; PUBLIC HALL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1172,148
-1.085389722,53.957473819100002,MYO1173,BLD,"Bar/Restaurant, formerly YORK ARTS CENTRE","CHURCH; CHURCH; CHURCH; ALTAR TOMB; CHURCH; CHURCH; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; CHURCH; CHURCH; ARTS CENTRE; ARTS CENTRE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1173,149
-1.094680929,53.951387352300003,MYO1174,BLD,ALL SAINTS SCHOOL,"HOUSE; HOUSE; HOUSE; SCHOOL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1174,150
-1.0950268723,53.951596683600002,MYO1175,BLD,CONSERVATORY AT REAR OF ALL SAINTS SCHOOL,CONSERVATORY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1175,151
-1.0947655274,53.951702572899997,MYO1176,BLD,FORMER COACH HOUSE AND ATTACHED STABLEYARD GATEWAY,"COACH HOUSE; GATE PIER; GARAGE; WORKSHOP; STOREHOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1176,152
-1.0956271573,53.952023637400004,MYO1177,BLD,MILL MOUNT HOUSE AND ATTACHED RAILINGS,"HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1177,153
-1.0890397598,53.957124045100002,MYO1178,BLD,86 Micklegate BATHURST HOUSE AND RAILINGS ATTACHED AT FRONT,"TOWN HOUSE; RAILINGS; SERVICE WING; HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1178,154
-1.0893312382,53.957036374499999,MYO1179,BLD,MICKLEGATE HOUSE AND ATTACHED RAILINGS AND LAMP BRACKETS - 88 90 Micklegate,"TOWN HOUSE; RAILINGS; LAMP BRACKET; RAINWATER HEAD; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1179,155
-1.0894803158,53.956489234899998,MYO1180,BLD,91 93 Micklegate,"HOUSE; HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1180,156
-1.0893478462,53.956973585699998,MYO1181,BLD,92 Micklegate AND RAILINGS ATTACHED AT FRONT AND REAR,"HOUSE; RAILINGS; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1181,157
-1.0895152635,53.956983842299998,MYO1182,BLD,THE FALCON INN (NUMBER 94) and No. 96,"HOUSE; PUBLIC HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1182,158
-1.0894810988,53.956453286799999,MYO1183,BLD,MICKLEGATE POST OFFICE - 95 Micklegate,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; POST OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1183,159
-1.089602298,53.956905125299997,MYO1184,BLD,98 Micklegate,"HOUSE; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1184,160
-1.0899397818,53.9563848576,MYO1185,BLD,"THE COACH PUBLIC HOUSE (NUMBERS 99, 101, and 103)","ROW; TENEMENT; TIMBER FRAMED HOUSE; HOUSE; HOUSE; HOUSE; PUBLIC HOUSE; ROW",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1185,161
-1.0897000728,53.956895357199997,MYO1186,BLD,THE NAGS HEAD PUBLIC HOUSE - 100 Micklegate,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; PUBLIC HOUSE; PUBLIC HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1186,162
-1.0897768413,53.956868978099997,MYO1187,BLD,102 104 Micklegate,"HOUSE; HOUSE; HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1187,163
-1.0901142184,53.956772665099997,MYO1188,BLD,112 Micklegate,"TIMBER FRAMED HOUSE; HOUSE; SHOP; RESTAURANT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1188,164
-1.0902689402,53.956665978799997,MYO1189,BLD,114 Micklegate,"HOUSE; SHOP; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1189,165
-1.0902689402,53.956665978799997,MYO1190,BLD,116 Micklegate,"SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1190,166
-1.088241331,53.957396619199997,MYO1191,BLD,62 64 66 Micklegate,"HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1191,167
-1.0881561812,53.957108355099997,MYO1192,BLD,63 65 Micklegate,"HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1192,168
-1.0882784725,53.957091305900001,MYO1193,BLD,67 Micklegate,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1193,169
-1.0884093376,53.957379922100003,MYO1194,BLD,68 Micklegate AND VERANDAH RAILINGS ATTACHED AT REAR,"HOUSE; HOUSE; RAILINGS; HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1194,170
-1.0883552422,53.957064928599998,MYO1195,BLD,69 71 Micklegate,"TIMBER FRAMED HOUSE; RAINWATER HEAD; HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1195,171
-1.0885013563,53.957353654,MYO1196,BLD,70 72 Micklegate,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; SHOP; APARTMENT; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1196,172
-1.088492976,53.957039007399999,MYO1197,BLD,73 75 Micklegate,"HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1197,173
-1.0887887142,53.957454701899998,MYO1198,BLD,74 76 Micklegate,"HOUSE; HOUSE; HOUSE; SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1198,174
-1.0885697471,53.957012624500003,MYO1199,BLD,77 79 Micklegate,"HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1199,175
-1.0909122333,53.922174562599999,MYO12,BLD,Chantry,Chantry,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO12,176
-1.0887166354,53.957265407,MYO1200,BLD,78 80 82 84 Micklegate,"TERRACE; TERRACED HOUSE; SHOP; SHOP; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1200,177
-1.0886662712,53.956779670499998,MYO1201,BLD,HOLY TRINITY RECTORY,"VICARAGE; OUTBUILDING",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1201,178
-1.0893083974,53.956685669599999,MYO1202,BLD,83 Micklegate,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1202,179
-1.0894467075,53.956632785700002,MYO1203,BLD,85 87 89 Micklegate,"TERRACE; TENEMENT; TIMBER FRAMED BUILDING; HOUSE; HOUSE; RAINWATER HEAD; SHOP; SHOP; RAINWATER HEAD",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1203,180
-1.0867674011,53.957196678199999,MYO1204,BLD,39 41 Micklegate,"HOUSE; SHOP; OFFICE; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1204,181
-1.0873700339,53.957515839300001,MYO1205,BLD,40 Micklegate,"SHOP; APARTMENT; SHOP; APARTMENT; SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1205,182
-1.0875986031,53.957517574900002,MYO1206,BLD,42 46 48 Micklegate,"WALL PAINTING; BUILDING; HOUSE; SHOP; APARTMENT; SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1206,183
-1.0875427496,53.957283459400003,MYO1207,BLD,ST MARTINS HOUSE- 45 47 49 Micklegate,"SHOP; OFFICE; PUBLIC HOUSE; WALL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1207,184
-1.0877046757,53.9575453462,MYO1208,BLD,50 Micklegate,"SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1208,185
-1.087865092,53.957178055,MYO1209,BLD,53 55 Micklegate,"TOWN HOUSE; RAINWATER HEAD; HOUSE; HOUSE; NIGHTCLUB",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1209,186
-1.0878427946,53.957501451600002,MYO1210,BLD,"GARFORTH HOUSE AND RAILINGS ATTACHED AT FRONT, GARDEN WALL ATTACHED AT REAR","RAILINGS; GARDEN WALL; LAMP POST; RAINWATER HEAD; ARCH; TOWN HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1210,187
-1.08801139,53.957457793499998,MYO1211,BLD,56 Micklegate,"HOUSE; HOUSE; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1211,188
-1.0879264377,53.957160543599997,MYO1212,BLD,57 59 Micklegate,"TOWN HOUSE; RAINWATER HEAD; TOWN HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1212,189
-1.0880879737,53.957440397699997,MYO1213,BLD,58 60 Micklegate,"HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1213,190
-1.0880635747,53.957161584300003,MYO1214,BLD,61 Micklegate,"TOWN HOUSE; TOWN HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1214,191
-1.0887194642,53.962029096599998,MYO1215,BLD,ETTYS TOMB APPROXIMATELY 25 METRES SOUTH EAST OF ST OLAVES CHURCH,CHEST TOMB,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1215,192
-1.0893845146,53.962285805800001,MYO1216,BLD,"WALL, RAILINGS AND LAMP STANDARDS APPROXIMATELY 3 METRES NORTH OF ST OLAVES CHURCH","BOUNDARY WALL; RAILINGS; LAMP POST",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1216,193
-1.0872969589,53.96365413,MYO1217,BLD,TELEPHONE KIOSK NEXT TO ST MARYS TOWER,TELEPHONE BOX,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1217,194
-1.0902693846,53.9622475651,MYO1218,BLD,ALMERY GARTH AND LITTLE GARTH,"HOUSE; HOUSE; CONSERVATORY; HOUSE; HOUSE; HOUSE; HOUSE; OUTBUILDING",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1218,195
-1.0898926763,53.962748044,MYO1219,BLD,GAZEBO APPROXIMATELY 20 METRES SOUTH EAST OF NUMBER 6 (NUMBER 6 NOT INCLUDED),GAZEBO,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1219,196
-1.0856566217,53.9571163293,MYO1220,BLD,11 13 Micklegate,"HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1220,197
-1.0859609789,53.9571366216,MYO1221,BLD,19 21 Micklegate,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1221,198
-1.0862346722,53.957165669,MYO1222,BLD,23 25 Micklegate,"TIMBER FRAMED BUILDING; BUILDING; HOUSE; INN; HOTEL; HOUSE; HOTEL; SHOP; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1222,199
-1.0863718092,53.957166711600003,MYO1223,BLD,29 31 Micklegate,"HOTEL; SHOP; SHOP; OFFICE; SHOP; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1223,200
-1.0864790571,53.957140560900001,MYO1224,BLD,33 35 37 Micklegate,"HOUSE; HOUSE; HOUSE; SHOP; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1224,201
-1.0871871811,53.957514450600002,MYO1225,BLD,VARVILS COURT - 36 38 Micklegate,"APARTMENT; OFFICE; SHOP; APARTMENT; OFFICE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1225,202
-1.0819527913,53.9585261844,MYO1226,BLD,,"HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1226,203
-1.0819789267,53.958724121499998,MYO1227,BLD,,"PUBLIC HOUSE; COMMERCIAL OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1227,204
-1.0818872958,53.958732409600003,MYO1228,BLD,,"HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1228,205
-1.081689988,53.958694948,MYO1229,BLD,THE BURNS HOTEL PUBLIC HOUSE,"HOUSE; PUBLIC HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1229,206
-1.0889558042,53.963073505499999,MYO1230,BLD,28 Marygate,"HOUSE; OFFICE; WORKSHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1230,207
-1.0887674833,53.962622672400002,MYO1231,BLD,NUMBER 29 AND WALLS ATTACHED TO SOUTH WEST,"PRECINCT WALL; HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1231,208
-1.0887936533,53.962820607099999,MYO1232,BLD,,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1232,209
-1.0888704439,53.9627942296,MYO1233,BLD,,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1233,210
-1.0890095584,53.962705404499999,MYO1234,BLD,,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1234,211
-1.0891484765,53.962625560500001,MYO1235,BLD,40-42 Marygate,"HOUSE; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1235,212
-1.0892559325,53.962590426200002,MYO1236,BLD,,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1236,213
-1.0895326007,53.962484664900003,MYO1237,BLD,ST OLAVES HOUSE,"HOUSE; HOUSE; OUTBUILDING; HOUSE; HOUSE; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1237,214
-1.0900599422,53.962066219299999,MYO1238,BLD,THE GARTH,"SCHOOL; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1238,215
-1.0902121407,53.962076359599997,MYO1239,BLD,ST MARYS COTTAGE,"HOUSE; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1239,216
-1.0906749905,53.961819211600002,MYO1240,BLD,THE BAY HORSE,"PUBLIC HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1240,217
-1.0891572904,53.962221163899997,MYO1241,BLD,CHURCH OF ST OLAVE,"PARISH CHURCH; PARISH CHURCH; PARISH CHURCH; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; COMMEMORATIVE MONUMENT; PARISH CHURCH; VESTRY; PARISH CHURCH; PARISH CHURCH; RAINWATER HEAD",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1241,218
-1.0812200621,53.960659740799997,MYO1242,BLD,81 Low Petergate,"TIMBER FRAMED HOUSE; HOUSE; HOUSE; SHOP; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1242,219
-1.0811749351,53.960632435100003,MYO1243,BLD,83 Low Petergate,"TIMBER FRAMED HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1243,220
